cluster.size	125	250	500	1000	2000	4000	6000	8000	10000
28	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05
29	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05
30	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05
31	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05	2.37669e-05
32	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05	2.85203e-05
33	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05	3.70764e-05
34	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05	3.42244e-05
35	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05
36	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05
37	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05
38	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05	3.32737e-05
39	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05	3.99284e-05
40	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05	2.9471e-05
41	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05	3.04217e-05
42	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05	3.2323e-05
43	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05	2.6619e-05
44	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05	1.14081e-05
